mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVMS__C,param_SVMS__cache_size,param_SVMS__class_weight,param_SVMS__coef0,param_SVMS__gamma,param_SVMS__kernel,param_SVMS__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.010721826553344726,0.0004973480273509973,0.00232086181640625,0.00010749125898392424,0.30000000000000004,8000,balanced,0,1e-09,sigmoid,40000,"{'SVMS__C': 0.30000000000000004, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 1e-09, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.5000000000000001,7.447602459741819e-17,84
0.013660764694213868,0.0005501493002434117,0.0034627914428710938,0.00020514258323609495,0.30000000000000004,8000,balanced,0,1.2915496650148827e-08,sigmoid,40000,"{'SVMS__C': 0.30000000000000004, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 1.2915496650148827e-08, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.5000000000000001,7.447602459741819e-17,84
0.012466621398925782,0.0004928948650204638,0.0028871536254882813,0.00019055146698666826,0.30000000000000004,8000,balanced,0,1.668100537200059e-07,sigmoid,40000,"{'SVMS__C': 0.30000000000000004, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 1.668100537200059e-07, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.5000000000000001,7.447602459741819e-17,84
0.011885404586791992,0.0006284177732691964,0.0027549266815185547,3.739753304231872e-05,0.30000000000000004,8000,balanced,0,2.1544346900318865e-06,sigmoid,40000,"{'SVMS__C': 0.30000000000000004, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 2.1544346900318865e-06, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.5000000000000001,7.447602459741819e-17,84
0.012047958374023438,0.0005155427296219514,0.0025739669799804688,4.408229936352666e-05,0.30000000000000004,8000,balanced,0,2.782559402207126e-05,sigmoid,40000,"{'SVMS__C': 0.30000000000000004, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 2.782559402207126e-05, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.5000000000000001,7.447602459741819e-17,84
0.011872100830078124,0.00044257227717393253,0.0027307510375976563,0.00017509981170507472,0.30000000000000004,8000,balanced,0,0.00035938136638046257,sigmoid,40000,"{'SVMS__C': 0.30000000000000004, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 0.00035938136638046257, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.5000000000000001,7.447602459741819e-17,84
0.010983133316040039,0.00037847510558284447,0.0024862289428710938,0.0001592612551897549,0.30000000000000004,8000,balanced,0,0.004641588833612782,sigmoid,40000,"{'SVMS__C': 0.30000000000000004, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 0.004641588833612782, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.905618343838296,0.8881764833731799,0.902583837273227,0.91992230854606,0.8940066592674806,0.9020405533965216,0.010850576131700724,23
0.008454036712646485,0.0003203983229617053,0.0020361900329589843,0.00021020492007917517,0.30000000000000004,8000,balanced,0,0.05994842503189421,sigmoid,40000,"{'SVMS__C': 0.30000000000000004, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 0.05994842503189421, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.9719626168224298,0.9591936535535754,0.9648708081363386,0.9434517203107659,0.9528856825749167,0.958509165933241,0.00979677640414222,2
0.00869889259338379,0.0005345867167164388,0.0023227691650390624,0.0002248905082822096,0.30000000000000004,8000,balanced,0,0.7742636826811278,sigmoid,40000,"{'SVMS__C': 0.30000000000000004, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 0.7742636826811278, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.7331558356878939,0.7528798087372311,0.7715777899945025,0.7537735849056605,0.7727524972253051,0.7567857257708417,0.014546865157741439,48
0.010114526748657227,0.0006878079171610166,0.0023540973663330076,0.00014746264478325918,0.30000000000000004,8000,balanced,0,10.0,sigmoid,40000,"{'SVMS__C': 0.30000000000000004, 'SVMS__cache_size': 8000, 'SVMS__class_weight': 'balanced', 'SVMS__coef0': 0, 'SVMS__gamma': 10.0, 'SVMS__kernel': 'sigmoid', 'SVMS__max_iter': 40000}",0.6622473375353185,0.6211149750054337,0.685761407366685,0.6665926748057714,0.7196448390677025,0.6709650850881274,0.03215492816010477,57
